id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
34,5,3,24,5,5,-1.6577,1.0,0.0089239,1,3.1781,80,1,0.0,,502.13,750.96,2276.3
35,5,4,25,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,787.67,750.78,1463.1
35,5,4,26,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,0.0,483.03,751.03,2166.3
35,5,4,27,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,0.0,798.27,750.92,1883.1
35,5,4,28,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,3.0,0.0,887.01,783.42,1779.7
36,5,5,29,1,6,-1.9219,2.0,0.078072,0,0.0,80,0,1.0,0.0,800.54,750.96,1859.7
36,5,5,30,2,6,-1.9183,2.3219,0.070299,0,0.0,80,0,0.0,,99.394,750.98,2699.6
36,5,5,31,3,6,-1.8424,1.585,0.028306,0,0.69315,80,1,1.0,0.0,907.92,1097.7,1689.8
36,5,5,32,4,6,-1.75,1.2224,0.014874,0,1.7918,80,1,0.0,,669.94,750.89,2046.3
36,5,5,33,5,6,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,991.92,750.83,1676.4
36,5,5,34,6,6,-1.571,0.848,0.0058176,1,4.7875,80,1,0.0,,917.33,597.13,1179.8
37,5,6,35,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,1296.2,642.75,846.58
37,5,6,36,2,5,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,801.61,1124.7,1823.0
37,5,6,37,3,5,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,553.63,750.96,2113.0
37,5,6,38,4,5,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,439.03,1078.7,2139.7
37,5,6,39,5,5,-1.8366,3.0,0.052297,1,1.7918,60,0,0.0,,421.03,897.46,1976.4
38,5,7,40,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,3.0,0.0,712.35,1008.7,1796.4
38,5,7,41,2,7,-1.7925,1.3219,0.029447,0,0.69315,60,1,0.0,,827.68,767.49,1439.8
38,5,7,42,3,7,-1.8424,2.585,0.063322,0,0.69315,60,0,,,,,
38,5,7,43,4,7,-1.9056,2.8074,0.057355,0,0.69315,60,0,0.0,,825.06,791.5,1466.4
38,5,7,44,5,7,-1.8366,1.415,0.014536,0,1.7918,60,1,3.0,0.0,683.72,700.16,1516.4
38,5,7,45,6,7,-1.761,1.1699,0.008961,0,3.1781,60,1,0.0,,432.49,938.82,2236.3
38,5,7,46,7,7,-1.7899,2.3219,0.022032,1,2.4849,60,0,3.0,0.0,367.8,-305.66,826.54
39,5,8,47,1,7,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,751.43,750.85,2089.7
39,5,8,48,2,7,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,470.18,823.22,1853.0
39,5,8,49,3,7,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,335.55,475.35,1639.8
39,5,8,50,4,7,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,0.0,527.51,1123.9,2096.3
39,5,8,51,5,7,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,516.21,751.08,2219.6
39,5,8,52,6,7,-1.3568,0.58496,0.0036716,0,6.5793,100,1,2.0,1.0,-218.29,871.34,2589.6
39,5,8,53,7,7,-1.2776,0.51457,0.002602,1,6.5793,100,1,0.0,,596.91,1093.3,1646.4
40,5,9,54,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,996.98,1000.1,1503.1
40,5,9,55,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,0.0,772.39,1028.8,1756.4
40,5,9,56,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,1.0,0.0,950.92,750.87,1973.0
40,5,9,57,4,4,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,1682.9,1082.7,889.88
41,5,10,58,1,8,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
41,5,10,59,2,8,-1.7925,1.3219,0.029447,0,0.69315,80,1,,,,,
41,5,10,60,3,8,-1.6645,1.0,0.014772,0,1.7918,80,1,1.0,1.0,-186.32,606.66,2293.0
41,5,10,61,4,8,-1.5488,0.80735,0.00856,0,3.1781,80,1,0.0,,792.24,712.02,1419.8
41,5,10,62,5,8,-1.6577,3.0,0.052297,0,3.1781,80,0,1.0,1.0,934.17,187.45,753.27
41,5,10,63,6,8,-1.571,0.848,0.0058176,0,4.7875,80,1,,,,,
41,5,10,64,7,8,-1.4911,0.73697,0.0040189,0,4.7875,80,1,0.0,,894.95,1081.3,1686.4
41,5,10,65,8,8,-1.4183,0.65208,0.0028992,0,4.7875,80,1,0.0,,1670.1,916.7,96.638
42,6,1,1,1,13,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,469.92,750.05,2573.0
42,6,1,2,2,13,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,514.92,751.09,2409.6
42,6,1,3,3,13,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
42,6,1,4,4,13,-1.5488,0.80735,0.00856,0,3.1781,100,1,2.0,0.0,838.84,751.0,1829.7
42,6,1,5,5,13,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,127.62,751.03,2666.3
42,6,1,6,6,13,-1.3568,0.58496,0.0036716,0,6.5793,100,1,,,,,
42,6,1,7,7,13,-1.2776,0.51457,0.002602,0,6.5793,100,1,4.0,1.0,-401.69,750.91,3332.8
42,6,1,8,8,13,-1.2075,0.45943,0.0019129,0,6.5793,100,1,,,,,
42,6,1,9,9,13,-1.1451,0.41504,0.0014482,0,6.5793,100,1,,,,,
42,6,1,10,10,13,-1.0892,0.37851,0.0011233,0,6.5793,100,1,4.0,1.0,-512.14,1014.1,3026.2
42,6,1,11,11,13,-1.0389,0.34792,0.00088903,0,6.5793,100,1,,,,,
42,6,1,12,12,13,-0.99339,0.32193,0.00071583,0,6.5793,100,1,4.0,1.0,-534.8,994.8,3269.6
42,6,1,13,13,13,-0.95199,0.29956,0.00058497,1,6.5793,100,1,3.0,0.0,627.08,750.96,2143.1
43,6,2,14,1,9,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
43,6,2,15,2,9,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,901.0,751.21,2013.1
43,6,2,16,3,9,-1.6645,1.0,0.014772,0,1.7918,100,1,4.0,0.0,586.28,750.94,2366.3
43,6,2,17,4,9,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,421.78,751.11,2499.6
43,6,2,18,5,9,-1.4466,0.67807,0.0054313,0,4.7875,100,1,2.0,1.0,-176.22,751.05,2872.9
43,6,2,19,6,9,-1.3568,0.58496,0.0036716,0,6.5793,100,1,,,,,
43,6,2,20,7,9,-1.2776,0.51457,0.002602,0,6.5793,100,1,2.0,1.0,-528.74,750.97,653.27
43,6,2,21,8,9,-1.2075,0.45943,0.0019129,0,6.5793,100,1,2.0,1.0,-300.05,750.96,3032.9
43,6,2,22,9,9,-1.1451,0.41504,0.0014482,1,6.5793,100,1,2.0,1.0,-504.71,764.89,2769.6
44,6,3,23,1,6,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,1297.9,750.91,1566.4
44,6,3,24,2,6,-1.9183,2.3219,0.070299,0,0.0,80,0,2.0,0.0,903.15,750.93,1729.8
44,6,3,25,3,6,-1.8424,1.585,0.028306,0,0.69315,80,1,,,,,
44,6,3,26,4,6,-1.75,1.2224,0.014874,0,1.7918,80,1,0.0,,933.91,750.9,1786.4
44,6,3,27,5,6,-1.6577,1.0,0.0089239,0,3.1781,80,1,3.0,1.0,-190.55,750.97,2929.6
44,6,3,28,6,6,-1.571,0.848,0.0058176,1,4.7875,80,1,0.0,,1077.9,750.9,1793.1
45,6,4,29,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,2.0,0.0,733.85,556.99,1323.1
45,6,4,30,2,7,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,612.51,762.29,2183.0
45,6,4,31,3,7,-1.8424,1.585,0.028306,0,0.69315,60,1,2.0,0.0,547.81,664.22,1616.4
45,6,4,32,4,7,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,806.51,782.95,1476.4
45,6,4,33,5,7,-1.8366,3.0,0.052297,0,1.7918,60,0,4.0,1.0,788.56,751.06,1883.0
45,6,4,34,6,7,-1.761,1.1699,0.008961,0,3.1781,60,1,4.0,1.0,-572.74,686.85,2759.6
45,6,4,35,7,7,-1.6858,1.0,0.0059698,1,3.1781,60,1,4.0,1.0,-287.28,39.112,1826.4
46,6,5,36,2,11,-1.9219,2.0,0.078072,0,0.0,60,1,4.0,0.0,876.32,750.94,2003.1
46,6,5,37,3,11,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,775.04,654.83,1379.8
46,6,5,38,4,11,-1.9502,2.585,0.063322,0,0.0,60,0,1.0,0.0,750.44,750.89,2006.3
46,6,5,39,5,11,-1.9056,1.8074,0.026716,0,0.69315,60,1,2.0,1.0,-497.41,750.9,579.93
46,6,5,40,6,11,-1.8366,1.415,0.014536,0,1.7918,60,1,,,,,
46,6,5,41,7,11,-1.8464,2.1699,0.023486,0,2.4849,60,0,2.0,1.0,819.77,559.6,1239.8
46,6,5,42,8,11,-1.7899,1.3219,0.0088274,0,2.4849,60,1,3.0,0.0,515.11,978.2,1963.1
46,6,5,43,9,11,-1.8879,3.4594,0.041136,0,2.4849,60,0,,,,,
46,6,5,44,10,11,-1.8339,1.263,0.0059233,0,3.1781,60,1,0.0,,499.18,725.57,1726.4
46,6,5,45,11,11,-1.7783,1.1155,0.004281,1,3.1781,60,1,,,,,
47,6,6,46,1,6,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,853.41,259.89,906.47
47,6,6,47,2,6,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,1661.9,838.53,1256.4
47,6,6,48,3,6,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,1667.3,633.9,466.61
47,6,6,49,4,6,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,742.83,1115.8,1873.0
47,6,6,50,5,6,-1.4466,0.67807,0.0054313,0,4.7875,100,1,2.0,0.0,651.51,607.91,1456.4
47,6,6,51,6,6,-1.3568,0.58496,0.0036716,1,6.5793,100,1,,,,,
48,6,7,52,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,2.0,0.0,829.22,485.71,1156.5
48,6,7,53,2,5,-1.9183,2.3219,0.070299,0,0.0,60,0,2.0,0.0,1117.8,750.89,1523.1
48,6,7,54,3,5,-1.9502,2.585,0.063322,0,0.0,60,0,3.0,0.0,476.65,986.34,2009.7
48,6,7,55,4,5,-1.9056,1.8074,0.026716,0,0.69315,60,1,0.0,,698.63,78.451,879.82
48,6,7,56,5,5,-1.8366,1.415,0.014536,1,1.7918,60,1,,,,,
49,7,1,1,1,11,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,1018.1,749.87,1623.1
49,7,1,2,2,11,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,329.93,750.99,2296.3
49,7,1,3,3,11,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,345.23,750.97,2382.9
49,7,1,4,4,11,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,377.23,853.53,1976.3
49,7,1,5,5,11,-1.4466,0.67807,0.0054313,0,4.7875,100,1,4.0,0.0,889.15,932.2,1543.0
49,7,1,6,6,11,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,494.62,751.08,2199.6
49,7,1,7,7,11,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,99.881,750.89,2566.3
49,7,1,8,8,11,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,212.02,751.06,2569.6
49,7,1,9,9,11,-1.1451,0.41504,0.0014482,0,6.5793,100,1,3.0,1.0,-159.31,750.84,2836.2
49,7,1,10,10,11,-1.0892,0.37851,0.0011233,0,6.5793,100,1,3.0,1.0,-113.91,909.07,2523.0
49,7,1,11,11,11,-1.0389,0.34792,0.00088903,1,6.5793,100,1,3.0,1.0,-598.59,817.58,598.59
50,7,2,12,1,11,-1.9219,2.0,0.078072,0,0.0,60,0,3.0,0.0,687.69,-595.75,216.56
50,7,2,13,2,11,-1.7925,1.3219,0.029447,0,0.69315,60,1,,,,,
50,7,2,14,3,11,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,578.58,1038.2,1959.6
50,7,2,15,4,11,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,817.22,10.473,693.25
50,7,2,16,5,11,-1.6577,1.0,0.0089239,0,3.1781,60,1,,,,,
50,7,2,17,6,11,-1.761,3.1699,0.047997,0,3.1781,60,0,4.0,1.0,531.4,1084.4,2053.0
50,7,2,18,7,11,-1.6858,1.0,0.0059698,0,3.1781,60,1,0.0,,10.096,-1256.6,233.27
50,7,2,19,8,11,-1.7925,3.4594,0.041136,0,1.7918,60,0,0.0,,678.72,1115.1,1936.3
50,7,2,20,9,11,-1.7272,1.0,0.0042725,0,3.1781,60,1,0.0,,690.66,-539.37,269.97
50,7,2,21,10,11,-1.6645,0.89308,0.0031677,0,3.1781,60,1,,,,,
50,7,2,22,11,11,-1.7232,2.8074,0.017457,1,2.4849,60,0,3.0,0.0,-515.17,1074.4,515.17
51,7,3,23,1,15,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,737.82,1094.2,1856.4
51,7,3,24,2,15,-1.7925,1.3219,0.029447,0,0.69315,80,1,0.0,,613.31,836.34,1723.0
51,7,3,25,3,15,-1.6645,1.0,0.014772,0,1.7918,80,1,0.0,,748.62,561.78,1313.2
51,7,3,26,4,15,-1.75,2.8074,0.057355,0,1.7918,80,0,0.0,,743.95,1083.6,1839.7
51,7,3,27,5,15,-1.6577,1.0,0.0089239,0,3.1781,80,1,1.0,0.0,602.68,639.03,1536.4
51,7,3,28,6,15,-1.571,0.848,0.0058176,0,4.7875,80,1,3.0,0.0,687.97,534.5,1346.5
51,7,3,29,7,15,-1.4911,0.73697,0.0040189,0,4.7875,80,1,3.0,0.0,293.43,533.14,1739.7
51,7,3,30,8,15,-1.4183,0.65208,0.0028992,0,4.7875,80,1,3.0,0.0,248.76,621.81,1873.0
51,7,3,31,9,15,-1.5466,3.585,0.038369,0,3.1781,80,0,0.0,,794.04,750.89,1866.3
51,7,3,32,10,15,-1.4838,0.70044,0.0023223,0,4.7875,80,1,3.0,0.0,409.45,702.46,1793.0
51,7,3,33,11,15,-1.4256,0.63743,0.0017997,0,4.7875,80,1,3.0,0.0,-101.8,750.86,2972.9
51,7,3,34,12,15,-1.3716,0.58496,0.0014243,0,4.7875,80,1,3.0,0.0,393.5,543.26,1649.8
51,7,3,35,13,15,-1.4961,4.0,0.030184,0,3.1781,80,0,3.0,0.0,895.42,-437.95,166.63
51,7,3,36,14,15,-1.4466,0.62803,0.0012251,0,3.1781,80,1,3.0,0.0,424.09,1043.7,2119.6
51,7,3,37,15,15,-1.4003,0.58496,0.0010082,0,4.7875,80,1,,,,,
52,7,4,38,1,7,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,821.09,750.91,1809.8
52,7,4,39,2,7,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,879.82,969.57,1589.7
52,7,4,40,3,7,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,755.12,1121.5,1866.4
52,7,4,41,4,7,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,1.0,-162.73,743.58,373.35
52,7,4,42,5,7,-1.4466,0.67807,0.0054313,0,4.7875,100,1,2.0,0.0,469.1,718.86,1749.8
52,7,4,43,6,7,-1.3568,0.58496,0.0036716,0,6.5793,100,1,2.0,0.0,797.83,660.94,1363.1
52,7,4,44,7,7,-1.2776,0.51457,0.002602,1,6.5793,100,1,0.0,,1336.4,216.39,379.94
53,7,5,45,1,12,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
53,7,5,46,2,12,-1.7925,1.3219,0.029447,0,0.69315,80,1,0.0,,641.34,-735.38,123.29
53,7,5,47,3,12,-1.8424,2.585,0.063322,0,0.69315,80,0,4.0,0.0,-619.8,1076.4,3196.2
53,7,5,48,4,12,-1.75,1.2224,0.014874,0,1.7918,80,1,,,,,
53,7,5,49,5,12,-1.6577,1.0,0.0089239,0,3.1781,80,1,,,,,
53,7,5,50,6,12,-1.571,0.848,0.0058176,0,4.7875,80,1,,,,,
53,7,5,51,7,12,-1.4911,0.73697,0.0040189,0,4.7875,80,1,,,,,
53,7,5,52,8,12,-1.614,3.4594,0.041136,0,3.1781,80,0,0.0,,823.27,813.03,2959.6
53,7,5,53,9,12,-1.5466,0.77761,0.0030736,0,4.7875,80,1,,,,,
53,7,5,54,10,12,-1.4838,0.70044,0.0023223,0,4.7875,80,1,,,,,
53,7,5,55,11,12,-1.4256,0.63743,0.0017997,0,4.7875,80,1,,,,,
53,7,5,56,12,12,-1.3716,0.58496,0.0014243,1,4.7875,80,1,,,,,
54,7,6,57,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,408.12,1114.4,2206.3
54,7,6,58,2,7,-1.7925,1.3219,0.029447,0,0.69315,60,1,1.0,1.0,-219.8,750.88,2879.5
54,7,6,59,3,7,-1.8424,2.585,0.063322,0,0.69315,60,0,1.0,1.0,545.36,-884.63,70.006
54,7,6,60,4,7,-1.9056,2.8074,0.057355,0,0.69315,60,0,,,,,
54,7,6,61,5,7,-1.8366,1.415,0.014536,0,1.7918,60,1,0.0,,606.11,212.56,1106.4
54,7,6,62,6,7,-1.761,1.1699,0.008961,0,3.1781,60,1,0.0,,358.1,837.75,1979.6
54,7,6,63,7,7,-1.7899,2.3219,0.022032,1,2.4849,60,0,,,,,
55,7,7,67,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
55,7,7,68,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,549.78,-297.01,653.2
55,7,7,69,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,0.0,1088.3,-361.67,50.036
55,7,7,70,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,,,,,
56,7,8,71,1,7,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,223.35,750.93,2443.0
56,7,8,72,2,7,-1.7925,1.3219,0.029447,0,0.69315,80,1,3.0,1.0,-61.234,705.09,2266.3
56,7,8,73,3,7,-1.6645,1.0,0.014772,0,1.7918,80,1,0.0,,94.095,783.82,453.29
56,7,8,74,4,7,-1.5488,0.80735,0.00856,0,3.1781,80,1,0.0,,919.32,822.51,1403.2
56,7,8,75,5,7,-1.6577,3.0,0.052297,0,3.1781,80,0,0.0,,618.04,-825.32,56.639
56,7,8,76,6,7,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,1863.1,546.45,183.31
56,7,8,77,7,7,-1.4911,0.73697,0.0040189,1,4.7875,80,1,,,,,
57,7,9,78,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,710.93,883.98,1673.1
57,7,9,79,2,5,-1.9183,2.3219,0.070299,0,0.0,60,1,,,,,
57,7,9,80,3,5,-1.8424,1.585,0.028306,0,0.69315,60,1,,,,,
57,7,9,81,4,5,-1.9056,2.8074,0.057355,0,0.69315,60,0,0.0,,1680.1,560.04,379.95
57,7,9,82,5,5,-1.8366,1.415,0.014536,1,1.7918,60,1,,,,,
58,7,10,83,1,4,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
58,7,10,84,2,4,-1.7925,1.3219,0.029447,0,0.69315,80,1,0.0,,135.95,772.26,2136.3
58,7,10,85,3,4,-1.8424,2.585,0.063322,0,0.69315,80,0,,,,,
58,7,10,86,4,4,-1.75,1.2224,0.014874,1,1.7918,80,1,0.0,,1423.1,-0.159,76.717
59,8,1,1,1,15,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,398.93,749.92,2303.0
59,8,1,2,2,15,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,1.0,-59.369,751.03,2866.2
59,8,1,3,3,15,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,202.6,750.99,2486.3
59,8,1,4,4,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,1.0,-25.274,751.06,2879.6
59,8,1,5,5,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,710.06,751.03,1963.1
59,8,1,6,6,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,342.15,751.11,2373.0
59,8,1,7,7,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,693.99,750.93,2069.7
59,8,1,8,8,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,169.44,751.09,2602.9
59,8,1,9,9,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,234.76,911.14,2176.4
59,8,1,10,10,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,3.0,0.0,870.14,751.05,1873.0
59,8,1,11,11,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,308.75,750.85,2466.3
59,8,1,12,12,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,0.0,,290.85,750.98,2582.9
59,8,1,13,13,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,1.0,1.0,69.573,750.88,2736.3
59,8,1,14,14,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,0.0,,414.87,750.88,2399.7
59,8,1,15,15,15,-0.87951,0.26303,0.00040541,0,6.5793,100,1,1.0,1.0,-92.961,1750.6,3792.7
60,8,2,16,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,224.9,877.89,2616.2
60,8,2,17,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,1.0,0.0,917.07,683.54,1266.5
60,8,2,18,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,1.0,0.0,439.22,1085.6,2146.4
60,8,2,19,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,971.08,750.92,1669.8
60,8,2,20,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,2.0,1.0,-156.68,751.1,2996.2
60,8,2,21,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,0.0,,385.23,941.58,2349.6
60,8,2,22,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,0.0,,300.57,953.56,2153.0
60,8,2,23,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,2.0,1.0,462.55,751.12,2399.7
60,8,2,24,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,3.0,0.0,344.56,897.65,2053.1
60,8,2,25,10,15,-1.6645,0.89308,0.0031677,0,3.1781,60,1,0.0,,603.36,1076.4,1973.0
60,8,2,26,11,15,-1.7232,2.8074,0.017457,0,2.4849,60,0,0.0,,45.304,675.0,2129.7
60,8,2,27,12,15,-1.7806,2.9069,0.016571,0,1.7918,60,0,2.0,1.0,1027.3,-62.785,409.96
60,8,2,28,13,15,-1.7322,1.0,0.0024975,0,1.7918,60,1,0.0,,192.76,750.9,2492.9
60,8,2,29,14,15,-1.685,0.91754,0.001984,0,3.1781,60,1,2.0,1.0,18.189,750.91,2823.0
60,8,2,30,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,0.0,,493.48,1750.8,1653.1
61,8,3,31,1,5,-1.9219,2.0,0.078072,0,0.0,80,0,3.0,1.0,-61.528,750.97,2912.9
61,8,3,32,2,5,-1.7925,1.3219,0.029447,0,0.69315,80,1,3.0,1.0,-89.331,750.96,2749.5
61,8,3,33,3,5,-1.6645,1.0,0.014772,0,1.7918,80,1,2.0,0.0,785.82,750.94,2016.4
61,8,3,34,4,5,-1.75,2.8074,0.057355,0,1.7918,80,0,0.0,,991.15,-15.583,493.27
61,8,3,35,5,5,-1.6577,1.0,0.0089239,1,3.1781,80,1,4.0,0.0,1179.8,136.37,279.94
62,8,4,36,1,6,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
62,8,4,37,2,6,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
62,8,4,38,3,6,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,863.64,-416.44,219.92
62,8,4,39,4,6,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,579.06,-510.99,409.95
62,8,4,40,5,6,-1.4466,0.67807,0.0054313,0,4.7875,100,1,,,,,
62,8,4,41,6,6,-1.3568,0.58496,0.0036716,1,6.5793,100,1,0.0,,533.03,-753.66,0.0
63,8,5,45,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
63,8,5,46,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
63,8,5,47,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
63,8,5,48,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,,,,,
64,9,1,1,1,15,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,505.34,749.89,2226.3
64,9,1,2,2,15,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
64,9,1,3,3,15,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,399.03,808.7,1366.5
64,9,1,4,4,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,124.38,1120.8,1639.8
64,9,1,5,5,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,4.0,1.0,-173.38,959.58,1969.7
64,9,1,6,6,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,421.89,751.15,2239.6
64,9,1,7,7,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,4.0,1.0,100.5,830.16,1479.8
64,9,1,8,8,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,4.0,1.0,-154.09,751.1,2976.2
64,9,1,9,9,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,4.0,1.0,-92.192,750.87,1569.7
64,9,1,10,10,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,4.0,1.0,-663.34,751.13,2196.3
64,9,1,11,11,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,4.0,1.0,8.478,752.96,1436.5
64,9,1,12,12,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,4.0,1.0,-602.75,751.04,1786.4
64,9,1,13,13,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,4.0,1.0,-587.37,750.85,1789.7
64,9,1,14,14,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,4.0,1.0,-268.76,784.13,1489.8
64,9,1,15,15,15,-0.87951,0.26303,0.00040541,0,6.5793,100,1,4.0,1.0,-593.39,1926.0,3736.1
65,9,2,16,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,4.0,0.0,501.07,750.98,2183.0
65,9,2,17,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,4.0,0.0,476.61,750.8,2306.3
65,9,2,18,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,4.0,0.0,842.02,751.2,1989.7
65,9,2,19,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,670.7,1120.4,1949.7
65,9,2,20,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,4.0,0.0,679.31,751.0,2102.9
65,9,2,21,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,0.0,,78.157,751.12,2589.6
65,9,2,22,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,4.0,0.0,666.64,751.01,2076.4
65,9,2,23,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,0.0,,845.3,751.08,1796.5
65,9,2,24,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,1.0,0.0,514.03,750.93,2246.4
