"subj" "seq" "trial" "sl" "ltime" "linger" "laway"
"13997" 58 6 2 NA NA NA 2
"13998" 58 6 3 NA NA NA 2
"13999" 58 6 4 NA NA NA 2
"14000" 58 6 5 NA NA NA 2
"14001" 58 6 6 NA NA NA 2
"14002" 58 6 7 NA NA NA 2
"14003" 58 6 8 NA NA NA 2
"14004" 58 6 9 NA NA NA 2
"14005" 58 6 10 NA NA NA 2
"14006" 58 6 11 NA NA NA 2
"14007" 58 6 12 NA NA NA 2
"14008" 58 6 13 NA NA NA 2
"14009" 58 6 14 NA NA NA 2
"14010" 58 6 15 NA NA NA 2
"14011" 58 7 1 NA NA NA 2
"14012" 58 7 2 NA NA NA 2
"14013" 58 7 3 NA NA NA 2
"14014" 58 7 4 NA NA NA 2
"14015" 58 7 5 NA NA NA 2
"14016" 58 7 6 NA NA NA 2
"14017" 58 7 7 NA NA NA 2
"14018" 58 7 8 NA NA NA 2
"14019" 58 7 9 NA NA NA 2
"14020" 58 7 10 NA NA NA 2
"14021" 58 7 11 NA NA NA 2
"14022" 58 7 12 NA NA NA 2
"14023" 58 7 13 NA NA NA 2
"14024" 58 7 14 NA NA NA 2
"14025" 58 7 15 NA NA NA 2
"14026" 58 8 1 -0.225281869764506 0.1349373653257 0.138475084637297 0
"14027" 58 8 2 0.442002416270843 0.142984236381183 0.104134366107748 0
"14028" 58 8 3 -0.367527615565066 0.644629817268373 0.867363659090516 0
"14029" 58 8 4 -0.435511599681957 -1.24049125536127 -2.53698734827219 1
"14030" 58 8 5 NA NA NA 2
"14031" 58 8 6 NA NA NA 2
"14032" 58 8 7 NA NA NA 2
"14033" 58 8 8 NA NA NA 2
"14034" 58 8 9 NA NA NA 2
"14035" 58 8 10 NA NA NA 2
"14036" 58 8 11 NA NA NA 2
"14037" 58 8 12 NA NA NA 2
"14038" 58 8 13 NA NA NA 2
"14039" 58 8 14 NA NA NA 2
"14040" 58 8 15 NA NA NA 2
"14041" 58 9 1 -0.309865066062799 -0.475987959417979 0.722156099196948 0
"14042" 58 9 2 0.112343275445295 -0.751077727209169 -1.02081985782125 0
"14043" 58 9 3 -0.212867842627622 0.244075581299303 0.345651618503823 0
"14044" 58 9 4 -0.0119081964923556 -0.621559496100073 -0.940694884296019 1
"14045" 58 9 5 NA NA NA 2
"14046" 58 9 6 NA NA NA 2
"14047" 58 9 7 NA NA NA 2
"14048" 58 9 8 NA NA NA 2
"14049" 58 9 9 NA NA NA 2
"14050" 58 9 10 NA NA NA 2
"14051" 58 9 11 NA NA NA 2
"14052" 58 9 12 NA NA NA 2
"14053" 58 9 13 NA NA NA 2
"14054" 58 9 14 NA NA NA 2
"14055" 58 9 15 NA NA NA 2
"14056" 58 10 1 0.498522632657093 -0.524481477575201 -0.160815852302898 0
"14057" 58 10 2 1.96117404171827 -1.22846138531601 0.342649206551137 0
"14058" 58 10 3 NA NA NA 0
"14059" 58 10 4 1.10129037049408 -1.82297958477948 -1.73098632137758 0
"14060" 58 10 5 0.949420720919647 -0.953280635314394 -0.379001229995942 0
"14061" 58 10 6 -0.213090243765254 -0.0551972580231996 0.86607979943398 0
"14062" 58 10 7 NA NA NA 0
"14063" 58 10 8 -1.27607669936007 -1.5357790738671 -4.06002904790773 0
"14064" 58 10 9 NA NA NA 0
"14065" 58 10 10 -0.246298777270679 -1.92417202104252 -3.51656215707801 0
"14066" 58 10 11 -0.0392372526502147 -1.8554299064982 -3.14838760045563 0
"14067" 58 10 12 NA NA NA 0
"14068" 58 10 13 NA NA NA 0
"14069" 58 10 14 NA NA NA 1
"14070" 58 10 15 NA NA NA 2
"14071" 58 11 1 0.935753160097931 -0.463856998027804 0.467496976300897 0
"14072" 58 11 2 NA NA NA 0
"14073" 58 11 3 NA NA NA 0
"14074" 58 11 4 -0.237503823191617 -0.115850043147174 -0.318225133499135 0
"14075" 58 11 5 2.12221268364869 -1.1313126028497 0.705718651940826 0
"14076" 58 11 6 -0.134552314753488 -1.13939991044315 0.374856898407229 0
"14077" 58 11 7 0.843749853116843 -1.46713805066769 -0.269802395272305 0
"14078" 58 11 8 NA NA NA 0
"14079" 58 11 9 NA NA NA 0
"14080" 58 11 10 NA NA NA 0
"14081" 58 11 11 NA NA NA 0
"14082" 58 11 12 NA NA NA 0
"14083" 58 11 13 NA NA NA 0
"14084" 58 11 14 NA NA NA 0
"14085" 58 11 15 NA NA NA 0
"14086" 58 12 1 NA NA NA 0
"14087" 58 12 2 NA NA NA 0
"14088" 58 12 3 NA NA NA 0
"14089" 58 12 4 0.398452229865554 0.146936907967481 0.903493693834293 0
"14090" 58 12 5 NA NA NA 0
"14091" 58 12 6 NA NA NA 0
"14092" 58 12 7 NA NA NA 0
"14093" 58 12 8 NA NA NA 0
"14094" 58 12 9 NA NA NA 0
"14095" 58 12 10 NA NA NA 0
"14096" 58 12 11 NA NA NA 0
"14097" 58 12 12 NA NA NA 0
"14098" 58 12 13 NA NA NA 0
"14099" 58 12 14 NA NA NA 0
"14100" 58 12 15 NA NA NA 0
"14101" 58 13 1 -0.281549357585266 -0.221126569744905 -0.556355826958679 0
"14102" 58 13 2 0.296198252268179 0.260270414755186 0.21104853719062 0
"14103" 58 13 3 -0.142730611132754 0.244085690433795 0.429345115326355 0
"14104" 58 13 4 -1.29316115038722 1.32419616521146 0.104104038714286 0
"14105" 58 13 5 0.241204516417489 -0.479930521869786 -0.389150797674384 0
"14106" 58 13 6 0.35843013423451 -1.89980900691725 -0.976804700777488 0
"14107" 58 13 7 -0.271783925814721 0.0215947603169525 -0.11681080439029 0
"14108" 58 13 8 -0.920073132867819 0.907507750593454 0.671812626050891 0
"14109" 58 13 9 NA NA NA 0
"14110" 58 13 10 NA NA NA 0
"14111" 58 13 11 NA NA NA 0
"14112" 58 13 12 NA NA NA 0
"14113" 58 13 13 NA NA NA 0
"14114" 58 13 14 NA NA NA 0
"14115" 58 13 15 NA NA NA 0
"14116" 58 14 1 NA NA NA 0
"14117" 58 14 2 NA NA NA 0
"14118" 58 14 3 NA NA NA 0
"14119" 58 14 4 NA NA NA 0
"14120" 58 14 5 NA NA NA 0
"14121" 58 14 6 NA NA NA 0
"14122" 58 14 7 NA NA NA 0
"14123" 58 14 8 NA NA NA 0
"14124" 58 14 9 NA NA NA 0
"14125" 58 14 10 NA NA NA 0
"14126" 58 14 11 NA NA NA 0
"14127" 58 14 12 NA NA NA 0
"14128" 58 14 13 NA NA NA 1
"14129" 58 14 14 NA NA NA 2
"14130" 58 14 15 NA NA NA 2
"14131" 58 15 1 NA NA NA 0
"14132" 58 15 2 NA NA NA 0
"14133" 58 15 3 NA NA NA 0
"14134" 58 15 4 NA NA NA 0
"14135" 58 15 5 NA NA NA 0
"14136" 58 15 6 NA NA NA 0
"14137" 58 15 7 NA NA NA 0
"14138" 58 15 8 NA NA NA 1
"14139" 58 15 9 NA NA NA 2
"14140" 58 15 10 NA NA NA 2
"14141" 58 15 11 NA NA NA 2
"14142" 58 15 12 NA NA NA 2
"14143" 58 15 13 NA NA NA 2
"14144" 58 15 14 NA NA NA 2
"14145" 58 15 15 NA NA NA 2
"14146" 58 16 1 NA NA NA 2
"14147" 58 16 2 NA NA NA 2
"14148" 58 16 3 NA NA NA 2
"14149" 58 16 4 NA NA NA 2
"14150" 58 16 5 NA NA NA 2
"14151" 58 16 6 NA NA NA 2
"14152" 58 16 7 NA NA NA 2
"14153" 58 16 8 NA NA NA 2
"14154" 58 16 9 NA NA NA 2
"14155" 58 16 10 NA NA NA 2
"14156" 58 16 11 NA NA NA 2
"14157" 58 16 12 NA NA NA 2
"14158" 58 16 13 NA NA NA 2
"14159" 58 16 14 NA NA NA 2
"14160" 58 16 15 NA NA NA 2
"14161" 59 1 1 -0.465181933270518 1.43448682251713 0.373158564373386 0
"14162" 59 1 2 -0.780142380727149 1.66295326203208 0.375119735817228 0
"14163" 59 1 3 -0.891312622115022 1.69631340585506 0.375291591046843 0
"14164" 59 1 4 -0.833073851483438 1.81681428899746 0.375028753636844 0
"14165" 59 1 5 -1.12029481159185 2.04962765634389 0.37515006321069 0
"14166" 59 1 6 -0.946923015665508 -0.382013445182094 0.375392682358382 0
"14167" 59 1 7 -1.2205775063784 1.87928874015686 0.374998426243382 0
"14168" 59 1 8 0.348058153906788 -0.984649279642487 0.612704536194465 0
"14169" 59 1 9 0.365567188923956 -1.02627869547977 0.62972831305751 0
"14170" 59 1 10 -0.984488589639986 1.28891528583503 0.489019316527395 0
"14171" 59 1 11 0.082444475233531 -0.598086085810085 -1.46440853285117 1
"14172" 59 1 12 NA NA NA 2
"14173" 59 1 13 NA NA NA 2
"14174" 59 1 14 NA NA NA 2
"14175" 59 1 15 NA NA NA 2
"14176" 59 2 1 NA NA NA 2
"14177" 59 2 2 1.36807064422564 -0.685398680415866 -0.351817776323301 0
"14178" 59 2 3 1.00693163328262 -0.747782149364838 -0.802129023570515 0
"14179" 59 2 4 0.171512087197884 -0.810074636103384 -1.71380079841608 0
"14180" 59 2 5 -0.698015706085422 -0.506729837407579 0.94578018945075 0
"14181" 59 2 6 -0.0845777682134364 -0.286381032889552 0.547702822875359 0
"14182" 59 2 7 -0.920083242010438 1.53416288860639 0.940493113857299 0
"14183" 59 2 8 -0.272784730934063 -0.880727377066659 0.687421124552399 0
"14184" 59 2 9 NA NA NA 0
"14185" 59 2 10 NA NA NA 0
"14186" 59 2 11 2.82803302135 -0.75616262185855 0.956586850654191 0
"14187" 59 2 12 0.617264621867056 0.125050631792708 0.564878236705711 0
"14188" 59 2 13 1.25798208109806 -0.386218845130688 0.891868193007392 0
"14189" 59 2 14 -0.722085574662718 -0.569042542415109 1.06054915544015 0
"14190" 59 2 15 NA NA NA 1
"14191" 59 3 1 NA NA NA 0
"14192" 59 3 2 NA NA NA 0
"14193" 59 3 3 NA NA NA 0
"14194" 59 3 4 -0.386927060252102 -0.818444999462605 0.187534698126819 0
"14195" 59 3 5 NA NA NA 0
"14196" 59 3 6 NA NA NA 0
"14197" 59 3 7 NA NA NA 0
"14198" 59 3 8 NA NA NA 0
"14199" 59 3 9 NA NA NA 0
"14200" 59 3 10 NA NA NA 1
"14201" 59 3 11 NA NA NA 2
"14202" 59 3 12 NA NA NA 2
"14203" 59 3 13 NA NA NA 2
"14204" 59 3 14 NA NA NA 2
"14205" 59 3 15 NA NA NA 2
"14206" 59 4 1 -0.33956572707922 0.661309889179863 0.121572617348099 0
"14207" 59 4 2 0.0575820498748572 -0.618900793728726 -1.52162621518183 0
"14208" 59 4 3 -1.05569739025253 -1.00137989722644 -2.53900917450296 0
"14209" 59 4 4 -1.63404143952054 -0.876572522790524 0.726866954314631 0
"14210" 59 4 5 -0.160229537007303 -0.855879124485785 -2.10927000915378 0
"14211" 59 4 6 -1.0775331383109 0.628081164105277 0.187666116831818 0
"14212" 59 4 7 -0.118256376850674 0.885853984511993 0.692900273637773 0
"14213" 59 4 8 0.400443730961618 0.32461505579557 0.914088063283503 1
"14214" 59 4 9 NA NA NA 2
"14215" 59 4 10 NA NA NA 2
"14216" 59 4 11 NA NA NA 2
"14217" 59 4 12 NA NA NA 2
"14218" 59 4 13 NA NA NA 2
"14219" 59 4 14 NA NA NA 2
"14220" 59 4 15 NA NA NA 2
"14221" 59 5 1 NA NA NA 2
"14222" 59 5 2 NA NA NA 2
"14223" 59 5 3 NA NA NA 2
"14224" 59 5 4 NA NA NA 2
"14225" 59 5 5 NA NA NA 2
"14226" 59 5 6 NA NA NA 2
"14227" 59 5 7 NA NA NA 2
"14228" 59 5 8 NA NA NA 2
"14229" 59 5 9 NA NA NA 2
"14230" 59 5 10 NA NA NA 2
"14231" 59 5 11 NA NA NA 2
"14232" 59 5 12 NA NA NA 2
"14233" 59 5 13 NA NA NA 2
"14234" 59 5 14 NA NA NA 2
"14235" 59 5 15 NA NA NA 2
"14236" 59 6 1 NA NA NA 2
"14237" 59 6 2 NA NA NA 2
"14238" 59 6 3 NA NA NA 2
"14239" 59 6 4 NA NA NA 2
"14240" 59 6 5 NA NA NA 2
"14241" 59 6 6 NA NA NA 2
"14242" 59 6 7 NA NA NA 2
"14243" 59 6 8 NA NA NA 2
"14244" 59 6 9 NA NA NA 2
"14245" 59 6 10 NA NA NA 2
"14246" 59 6 11 NA NA NA 2
"14247" 59 6 12 NA NA NA 2
"14248" 59 6 13 NA NA NA 2
"14249" 59 6 14 NA NA NA 2
"14250" 59 6 15 NA NA NA 2
"14251" 59 7 1 NA NA NA 0
"14252" 59 7 2 NA NA NA 0
"14253" 59 7 3 -0.045482680960611 -0.993029752136199 -2.21501152102281 0
"14254" 59 7 4 NA NA NA 1
"14255" 59 7 5 NA NA NA 2
"14256" 59 7 6 NA NA NA 2
"14257" 59 7 7 NA NA NA 2
"14258" 59 7 8 NA NA NA 2
"14259" 59 7 9 NA NA NA 2
"14260" 59 7 10 NA NA NA 2
"14261" 59 7 11 NA NA NA 2
"14262" 59 7 12 NA NA NA 2
"14263" 59 7 13 NA NA NA 2
"14264" 59 7 14 NA NA NA 2
"14265" 59 7 15 NA NA NA 2
"14266" 59 8 1 NA NA NA 0
"14267" 59 8 2 0.484117104424146 -0.51498900028739 -0.94180688872294 0
"14268" 59 8 3 NA NA NA 0
"14269" 59 8 4 1.89384715187166 -0.743698059030146 0.0673411723602798 1
"14270" 59 8 5 NA NA NA 2
"14271" 59 8 6 NA NA NA 2
"14272" 59 8 7 NA NA NA 2
"14273" 59 8 8 NA NA NA 2
"14274" 59 8 9 NA NA NA 2
"14275" 59 8 10 NA NA NA 2
"14276" 59 8 11 NA NA NA 2
"14277" 59 8 12 NA NA NA 2
"14278" 59 8 13 NA NA NA 2
"14279" 59 8 14 NA NA NA 2
"14280" 59 8 15 NA NA NA 2
"14281" 59 9 1 NA NA NA 2
"14282" 59 9 2 NA NA NA 2
"14283" 59 9 3 NA NA NA 2
"14284" 59 9 4 NA NA NA 2
"14285" 59 9 5 NA NA NA 2
"14286" 59 9 6 NA NA NA 2
"14287" 59 9 7 NA NA NA 2
"14288" 59 9 8 NA NA NA 2
"14289" 59 9 9 NA NA NA 2
"14290" 59 9 10 NA NA NA 2
"14291" 59 9 11 NA NA NA 2
"14292" 59 9 12 NA NA NA 2
"14293" 59 9 13 NA NA NA 2
"14294" 59 9 14 NA NA NA 2
"14295" 59 9 15 NA NA NA 2
"14296" 59 10 1 NA NA NA 0
"14297" 59 10 2 0.801958657527367 -0.610651739983407 -0.784185315772473 0
"14298" 59 10 3 1.47644065310788 -1.07207307472768 -0.430962164126611 0
"14299" 59 10 4 NA NA NA 0
"14300" 59 10 5 NA NA NA 1
"14301" 59 10 6 NA NA NA 2
"14302" 59 10 7 NA NA NA 2
"14303" 59 10 8 NA NA NA 2
"14304" 59 10 9 NA NA NA 2
"14305" 59 10 10 NA NA NA 2
"14306" 59 10 11 NA NA NA 2
"14307" 59 10 12 NA NA NA 2
"14308" 59 10 13 NA NA NA 2
"14309" 59 10 14 NA NA NA 2
"14310" 59 10 15 NA NA NA 2
"14311" 59 11 1 NA NA NA 2
"14312" 59 11 2 NA NA NA 2
"14313" 59 11 3 NA NA NA 2
"14314" 59 11 4 NA NA NA 2
"14315" 59 11 5 NA NA NA 2
"14316" 59 11 6 NA NA NA 2
"14317" 59 11 7 NA NA NA 2
"14318" 59 11 8 NA NA NA 2
"14319" 59 11 9 NA NA NA 2
"14320" 59 11 10 NA NA NA 2
"14321" 59 11 11 NA NA NA 2
"14322" 59 11 12 NA NA NA 2
"14323" 59 11 13 NA NA NA 2
"14324" 59 11 14 NA NA NA 2
"14325" 59 11 15 NA NA NA 2
"14326" 59 12 1 NA NA NA 2
"14327" 59 12 2 NA NA NA 2
"14328" 59 12 3 NA NA NA 2
"14329" 59 12 4 NA NA NA 2
"14330" 59 12 5 NA NA NA 2
"14331" 59 12 6 NA NA NA 2
"14332" 59 12 7 NA NA NA 2
"14333" 59 12 8 NA NA NA 2
"14334" 59 12 9 NA NA NA 2
"14335" 59 12 10 NA NA NA 2
"14336" 59 12 11 NA NA NA 2
"14337" 59 12 12 NA NA NA 2
"14338" 59 12 13 NA NA NA 2
"14339" 59 12 14 NA NA NA 2
"14340" 59 12 15 NA NA NA 2
"14341" 59 13 1 NA NA NA 2
"14342" 59 13 2 NA NA NA 2
"14343" 59 13 3 NA NA NA 2
"14344" 59 13 4 NA NA NA 2
"14345" 59 13 5 NA NA NA 2
"14346" 59 13 6 NA NA NA 2
"14347" 59 13 7 NA NA NA 2
"14348" 59 13 8 NA NA NA 2
"14349" 59 13 9 NA NA NA 2
"14350" 59 13 10 NA NA NA 2
"14351" 59 13 11 NA NA NA 2
"14352" 59 13 12 NA NA NA 2
"14353" 59 13 13 NA NA NA 2
"14354" 59 13 14 NA NA NA 2
"14355" 59 13 15 NA NA NA 2
"14356" 59 14 1 NA NA NA 2
"14357" 59 14 2 NA NA NA 2
"14358" 59 14 3 NA NA NA 2
"14359" 59 14 4 NA NA NA 2
"14360" 59 14 5 NA NA NA 2
"14361" 59 14 6 NA NA NA 2
"14362" 59 14 7 NA NA NA 2
"14363" 59 14 8 NA NA NA 2
"14364" 59 14 9 NA NA NA 2
"14365" 59 14 10 NA NA NA 2
"14366" 59 14 11 NA NA NA 2
"14367" 59 14 12 NA NA NA 2
"14368" 59 14 13 NA NA NA 2
"14369" 59 14 14 NA NA NA 2
"14370" 59 14 15 NA NA NA 2
"14371" 59 15 1 NA NA NA 2
"14372" 59 15 2 NA NA NA 2
"14373" 59 15 3 NA NA NA 2
"14374" 59 15 4 NA NA NA 2
"14375" 59 15 5 NA NA NA 2
"14376" 59 15 6 NA NA NA 2
"14377" 59 15 7 NA NA NA 2
"14378" 59 15 8 NA NA NA 2
"14379" 59 15 9 NA NA NA 2
"14380" 59 15 10 NA NA NA 2
"14381" 59 15 11 NA NA NA 2
"14382" 59 15 12 NA NA NA 2
"14383" 59 15 13 NA NA NA 2
"14384" 59 15 14 NA NA NA 2
"14385" 59 15 15 NA NA NA 2
"14386" 59 16 1 NA NA NA 0
"14387" 59 16 2 NA NA NA 0
"14388" 59 16 3 -1.12989849708049 0.856689131503115 -0.337745865757175 0
"14389" 59 16 4 NA NA NA 0
"14390" 59 16 5 -0.776412107100513 0.773470736366518 -0.12568662154335 1
"14391" 59 16 6 NA NA NA 2
"14392" 59 16 7 NA NA NA 2
"14393" 59 16 8 NA NA NA 2
"14394" 59 16 9 NA NA NA 2
"14395" 59 16 10 NA NA NA 2
"14396" 59 16 11 NA NA NA 2
"14397" 59 16 12 NA NA NA 2
"14398" 59 16 13 NA NA NA 2
"14399" 59 16 14 NA NA NA 2
"14400" 59 16 15 NA NA NA 2
"14401" 60 1 1 0.521965734391973 -1.55731153033466 -1.23270724680546 0
"14402" 60 1 2 -0.084927544548075 -0.0152459585115583 0.216092993636379 0
"14403" 60 1 3 -0.0176592877286529 -0.278364489237545 0.667324171818591 0
"14404" 60 1 4 0.980930918464977 -0.140566876979654 0.0730690060720381 0
"14405" 60 1 5 1.13758219249848 -0.422642056704686 0.0729214127571922 0
"14406" 60 1 6 -0.647712612410232 -0.134228449653288 0.817343678141381 0
"14407" 60 1 7 NA NA NA 0
"14408" 60 1 8 -0.458429026000617 0.555123540477869 0.0786310500328736 0
"14409" 60 1 9 -0.193053923093183 1.23260740671564 0.0726009532996159 0
"14410" 60 1 10 -0.496874095383002 1.72128296804983 0.0732428831278839 0
"14411" 60 1 11 -1.08369971530886 -0.0589811070634848 0.737046849386535 0
"14412" 60 1 12 1.39647733498675 -0.836307840109637 0.0730639515064612 0
"14413" 60 1 13 4.21814122297285 -3.03071788251627 3.82458779551946 0
"14414" 60 1 14 NA NA NA 0
"14415" 60 1 15 NA NA NA 1
"14416" 60 2 1 -0.408985209448095 1.50828350430735 0.0732772541738069 0
"14417" 60 2 2 -0.143236068263735 -0.441384392052506 0.788876364812205 0
"14418" 60 2 3 0.285988018222371 0.411260447524891 0.0732833196524992 0
"14419" 60 2 4 -0.25097931030356 0.536441859937 0.354072524754961 0
"14420" 60 2 5 NA NA NA 0
"14421" 60 2 6 NA NA NA 0
"14422" 60 2 7 NA NA NA 0
"14423" 60 2 8 NA NA NA 0
"14424" 60 2 9 NA NA NA 0
"14425" 60 2 10 NA NA NA 0
"14426" 60 2 11 NA NA NA 0
"14427" 60 2 12 NA NA NA 0
"14428" 60 2 13 NA NA NA 0
"14429" 60 2 14 NA NA NA 0
"14430" 60 2 15 NA NA NA 0
"14431" 60 3 1 -0.543689534854425 1.00039047830422 0.487098581608168 0
"14432" 60 3 2 -0.679606957375108 1.23867288741073 0.581315683961833 0
"14433" 60 3 3 -0.889654722725406 0.273321307384116 -1.16982845102866 0
"14434" 60 3 4 NA NA NA 1
"14435" 60 3 5 NA NA NA 2
"14436" 60 3 6 NA NA NA 2
"14437" 60 3 7 NA NA NA 2
"14438" 60 3 8 NA NA NA 2
"14439" 60 3 9 NA NA NA 2
"14440" 60 3 10 NA NA NA 2
"14441" 60 3 11 NA NA NA 2
"14442" 60 3 12 NA NA NA 2
"14443" 60 3 13 NA NA NA 2
"14444" 60 3 14 NA NA NA 2
"14445" 60 3 15 NA NA NA 2
"14446" 60 4 1 -0.350190435972432 0.0852105327604767 -0.466334014033851 0
"14447" 60 4 2 0.257247725754814 -0.566909515037337 -0.300453280930708 0
"14448" 60 4 3 NA NA NA 0
"14449" 60 4 4 -0.509530741942756 0.868759438086339 0.36136120831687 1
"14450" 60 4 5 NA NA NA 2
"14451" 60 4 6 NA NA NA 2
"14452" 60 4 7 NA NA NA 2
"14453" 60 4 8 NA NA NA 2
"14454" 60 4 9 NA NA NA 2
"14455" 60 4 10 NA NA NA 2
"14456" 60 4 11 NA NA NA 2
"14457" 60 4 12 NA NA NA 2
"14458" 60 4 13 NA NA NA 2
"14459" 60 4 14 NA NA NA 2
"14460" 60 4 15 NA NA NA 2
"14461" 60 5 1 1.15982230626163 -0.836317949244128 0.941140098251144 0
"14462" 60 5 2 -1.49726473987719 0.762219269677131 -1.56822930980097 0
"14463" 60 5 3 0.0608907722542562 -0.867686593572221 -1.08177791867883 0
"14464" 60 5 4 0.559470653510734 -2.27829500229069 -2.19074960625362 1
"14465" 60 5 5 NA NA NA 2
"14466" 60 5 6 NA NA NA 2
"14467" 60 5 7 NA NA NA 2
"14468" 60 5 8 NA NA NA 2
"14469" 60 5 9 NA NA NA 2
"14470" 60 5 10 NA NA NA 2
"14471" 60 5 11 NA NA NA 2
"14472" 60 5 12 NA NA NA 2
"14473" 60 5 13 NA NA NA 2
"14474" 60 5 14 NA NA NA 2
"14475" 60 5 15 NA NA NA 2
"14476" 60 6 1 NA NA NA 0
"14477" 60 6 2 NA NA NA 0
"14478" 60 6 3 NA NA NA 0
"14479" 60 6 4 NA NA NA 0
"14480" 60 6 5 NA NA NA 1
"14481" 60 6 6 NA NA NA 2
"14482" 60 6 7 NA NA NA 2
"14483" 60 6 8 NA NA NA 2
"14484" 60 6 9 NA NA NA 2
"14485" 60 6 10 NA NA NA 2
"14486" 60 6 11 NA NA NA 2
"14487" 60 6 12 NA NA NA 2
"14488" 60 6 13 NA NA NA 2
"14489" 60 6 14 NA NA NA 2
"14490" 60 6 15 NA NA NA 2
"14491" 60 7 1 NA NA NA 2
"14492" 60 7 2 NA NA NA 0
"14493" 60 7 3 NA NA NA 0
"14494" 60 7 4 NA NA NA 0
"14495" 60 7 5 NA NA NA 0
"14496" 60 7 6 NA NA NA 0
"14497" 60 7 7 NA NA NA 0
"14498" 60 7 8 NA NA NA 0
"14499" 60 7 9 NA NA NA 0
"14500" 60 7 10 NA NA NA 0
"14501" 60 7 11 NA NA NA 0
"14502" 60 7 12 NA NA NA 0
"14503" 60 7 13 NA NA NA 0
"14504" 60 7 14 NA NA NA 0
"14505" 60 7 15 NA NA NA 1
"14506" 60 8 1 NA NA NA 2
"14507" 60 8 2 NA NA NA 2
"14508" 60 8 3 NA NA NA 2
"14509" 60 8 4 NA NA NA 2
"14510" 60 8 5 NA NA NA 2
"14511" 60 8 6 NA NA NA 2
"14512" 60 8 7 NA NA NA 2
"14513" 60 8 8 NA NA NA 2
"14514" 60 8 9 NA NA NA 2
"14515" 60 8 10 NA NA NA 2
"14516" 60 8 11 NA NA NA 2
"14517" 60 8 12 NA NA NA 2
"14518" 60 8 13 NA NA NA 2
"14519" 60 8 14 NA NA NA 2
"14520" 60 8 15 NA NA NA 2
"14521" 60 9 1 NA NA NA 0
"14522" 60 9 2 NA NA NA 0
"14523" 60 9 3 NA NA NA 0
"14524" 60 9 4 NA NA NA 0
"14525" 60 9 5 NA NA NA 1
"14526" 60 9 6 NA NA NA 2
"14527" 60 9 7 NA NA NA 2
"14528" 60 9 8 NA NA NA 2
"14529" 60 9 9 NA NA NA 2
"14530" 60 9 10 NA NA NA 2
"14531" 60 9 11 NA NA NA 2
"14532" 60 9 12 NA NA NA 2
"14533" 60 9 13 NA NA NA 2
"14534" 60 9 14 NA NA NA 2
"14535" 60 9 15 NA NA NA 2
"14536" 60 10 1 NA NA NA 0
"14537" 60 10 2 NA NA NA 0
"14538" 60 10 3 NA NA NA 0
"14539" 60 10 4 NA NA NA 0
"14540" 60 10 5 NA NA NA 0
"14541" 60 10 6 NA NA NA 0
"14542" 60 10 7 NA NA NA 0
"14543" 60 10 8 NA NA NA 0
"14544" 60 10 9 NA NA NA 0
"14545" 60 10 10 NA NA NA 0
"14546" 60 10 11 NA NA NA 0
"14547" 60 10 12 NA NA NA 0
"14548" 60 10 13 NA NA NA 0
"14549" 60 10 14 NA NA NA 0
"14550" 60 10 15 NA NA NA 0
"14551" 60 11 1 NA NA NA 2
"14552" 60 11 2 NA NA NA 2
"14553" 60 11 3 NA NA NA 2
"14554" 60 11 4 NA NA NA 2
"14555" 60 11 5 NA NA NA 2
"14556" 60 11 6 NA NA NA 2
"14557" 60 11 7 NA NA NA 2
"14558" 60 11 8 NA NA NA 2
"14559" 60 11 9 NA NA NA 2
"14560" 60 11 10 NA NA NA 2
"14561" 60 11 11 NA NA NA 2
"14562" 60 11 12 NA NA NA 2
"14563" 60 11 13 NA NA NA 2
"14564" 60 11 14 NA NA NA 2
"14565" 60 11 15 NA NA NA 2
"14566" 60 12 1 NA NA NA 2
"14567" 60 12 2 NA NA NA 2
"14568" 60 12 3 NA NA NA 2
"14569" 60 12 4 NA NA NA 2
"14570" 60 12 5 NA NA NA 2
"14571" 60 12 6 NA NA NA 2
"14572" 60 12 7 NA NA NA 2
"14573" 60 12 8 NA NA NA 2
"14574" 60 12 9 NA NA NA 2
"14575" 60 12 10 NA NA NA 2
"14576" 60 12 11 NA NA NA 2
"14577" 60 12 12 NA NA NA 2
"14578" 60 12 13 NA NA NA 2
"14579" 60 12 14 NA NA NA 2
"14580" 60 12 15 NA NA NA 2
"14581" 60 13 1 NA NA NA 2
"14582" 60 13 2 NA NA NA 2
"14583" 60 13 3 NA NA NA 2
"14584" 60 13 4 NA NA NA 2
"14585" 60 13 5 NA NA NA 2
"14586" 60 13 6 NA NA NA 2
"14587" 60 13 7 NA NA NA 2
"14588" 60 13 8 NA NA NA 2
"14589" 60 13 9 NA NA NA 2
"14590" 60 13 10 NA NA NA 2
"14591" 60 13 11 NA NA NA 2
"14592" 60 13 12 NA NA NA 2
"14593" 60 13 13 NA NA NA 2
"14594" 60 13 14 NA NA NA 2
"14595" 60 13 15 NA NA NA 2
"14596" 60 14 1 NA NA NA 0
"14597" 60 14 2 NA NA NA 0
"14598" 60 14 3 NA NA NA 0
"14599" 60 14 4 NA NA NA 0
"14600" 60 14 5 NA NA NA 0
"14601" 60 14 6 NA NA NA 0
"14602" 60 14 7 NA NA NA 0
"14603" 60 14 8 NA NA NA 0
"14604" 60 14 9 NA NA NA 0
"14605" 60 14 10 NA NA NA 1
"14606" 60 14 11 NA NA NA 2
